en,ngiemboon
interbreed,ḿbéŋe
aureole,legúʼ
scraps,kʉ̀ŋe
take a shit,mapúɔ
lot,lelèŋ
take a shit,éshʉ́
swim,mánáŋ
call forth,éséʼe
marker,lyéen
bout,ésele
hunt,lefàʼ
stage,éfʉ́e
long reach,jwòŋo
scrap,lekùɔ
crush,kàpàg
grumpy,éféŋe
revere,cÿɔ̀ʼ
thorax,gáŋte
point in time,éfʉ́e
birth,lezyé
scratch up,lekùɔ
10,legém
tag,éshʉa
blossom,ésɔɔn
gingiva,cÿɔ́g
vertical,ésɔgɔ
blitheness,kàʼte
conjuring trick,lekàŋ
stay,letyě
hold open,ésíle
shorten,éshʉ́
German mark,lyéen
neglect,éshwo
joy,lekág
throw very far,ésẅíe
digest,májÿò
pickaxe,cÿɔ́b
aggregation,cùbte
dazed,éfege
haphazardness,legyé
resurrection,lezím
peak,éfʉ́e
hoop,kánzì
crosstie,kwɛ̀ɛ
articulate,lekid
be free of ignorance,éfele
surgical operation,legwà
illumine,kyɛ̀ʼ
joyousness,lekág
altercate,kʉ̀ŋe
trifle,ḿbele
nuzzle,lezẅé
accumulation,cùbte
light-headed,kyɛ̀ʼ
sp. sparrow-hawk,mágúm
nettle,ḿbége
shuffling,éshʉ́
beset,gwáʼa
nimbus,lefáŋ
abide by,gùʼte
hybridisation,éféŋe
blow,éshÿó
food service,lelyè
shield,kèpàg
wash,ésẅag
spit,letyé
Caucasian,fɔ́gɔ
manoeuvre,éfʉ́e
drinking chocolate,kàaká
hybridizing,éféŋe
run out,éfɔ́d
falter,éfeŋe
tie beam,kwɛ̀ɛ
crate,kèkàg
strike,ésyag
white,fɔ́gɔ
receive,lekẅé
touch,cúʼtè
goalie,lekÿò
root rot,lepyè
throw,éshʉ́
polish,éshʉŋ
scale,kègte
manner of walking,legúa
last,lekÿò
plume,leffo
pleasure,lekág
minuscule,gígyé
whiskers,lelÿò
sidereal day,lyɛ̌ʼ
pawpaw,lÿɔ́b
coney,làpêŋ
kindle,éséʼe
break down,éfɔ́d
thwartwise,éféŋe
greenish,gʉ̀me
plosive,letyě
dandy,maŋáʼ
plague,éséʼe
pass over,ḿbéŋe
form,éshʉ́
test,éfʉʼʉ
leftover corn couscous grilled to bottom of pot,kàcÿò
hoard,ḿbéle
exigency,ésíle
compendium,cùbte
muckle,lekʉŋ
carbohydrate,lʉ̀me
swim,mápye
brag,éfÿág
defoliate,ésyag
ashen,fɔ́gɔ
edge,lepàa
Saint Mark,lyéen
put away,ésɔɔn
angry walk,kwɔ̀ʼ
sucking,ésẅíe
play,cúʼtè
lightness,kyɛ̀ʼ
sound out,lekid
passel,lelèŋ
kowtow,lekùɔ
pitch,lepwó
examine,éfʉʼʉ
run out,éshwo
mop up,ésyag
relentless,léláa
blow out,éfÿág
draw,ésẅíe
bank,gÿàŋa
botch up,éfÿág
destruction,legwé
mass,lekʉŋ
sediment,gÿàŋa
run out,éfwɔʼ
knuckle joint,kàkẅì
crimp,ésíle
gasconade,éfÿág
catch,ésíle
throne,mapúɔ
bronchial asthma,gʉ̀ŋe
foam,fèfùʼ
hollering,lesɔg
break down,éshwo
bull's eye,lyéen
pestle,ésóon
blow your nose,éfÿág
pit,lyéen
dusty,fáʼtè
Day,lyɛ̌ʼ
modest,gígyé
point,letÿǒ
disturber,mbège
tinge,ésíle
espy,manáŋ
span,éféŋe
quarrel,lekùa
get,ésíʼi
fatten up,éfÿɛ́
jest,ḿbele
weaverbird,mbàʼa
crisscross,ḿbéŋe
fuck up,éfÿág
aureole,lefáŋ
police,lepʉ̌
pierced,éshʉʼ
read,lekid
fail,éshwo
idle,kyɛ̀ʼ
cozen,éfʉte
neighbourhood of a village,lepfó
observe,ésẅɛʼ
rick,ésele
flub,éfÿág
accompaniment,kẅìʼi
paramour,mágàb
husk,kàpàg
give suck,ésẅíe
saccharide,lʉ̀me
repress,ésẅɛ́
White,fɔ́gɔ
bowing,kyɛ́d
label,lyéen
linear,lekÿò
clasp,ésẅɛ́
olfactory organ,lezẅé
collection,cùbte
ally,gíyɛʼ
cuff,kwɔ̀g
omphalus,letoŋ
crabbed,ḿbéŋe
upright,ésɔgɔ
deafen,ḿbége
mould,lɔ̀ɔn
peachy,maŋáʼ
come apart,éfege
dry out,ḿbeen
ostentatiousness,lepóm
to rent,jÿɔ́ʼ
come through,éfele
burn out,éfÿág
respond,ḿbeŋe
divide,éfege
awe,cÿɔ̀ʼ
lurch,éfeŋe
scale,kèpàg
can,mapúɔ
splatter,éfwɔʼ
heritage,jÿɔ́ʼ
weed,lekʉŋ
sunshine,kàʼte
amusement,legyé
suck,ésẅíe
juju,cÿɔ̀b
count,masáŋ
min,gígyé
stalk,kwɔ̀ʼ
four-spot,lekùa
looseness,ḿbele
provoke,éséʼe
mint,lelèŋ
terminate,letyě
waste away,éshÿó
turn,legÿò
step,éfáte
pry,lezẅé
kitty,lekʉŋ
iota,éshʉa
catch,éshʉ́
bump off,ésyag
fling,ésɔɔn
fellate,ésẅíe
pretend,legÿò
manoeuvre,ḿbele
Deutsche Mark,lyéen
sedimentation,gÿàŋa
disconnected,éshʉa
cross off,lyéen
trounce,kàpàg
congratulations,lesǐe
spurt,lɔ̀ɔn
hollow,fɔ̀gɔ
sour,ésele
clear,kyɛ̀ʼ
cold-blooded,fáʼtè
law,lepʉ̌
hair,lenoŋ
enounce,lekid
growing,legáʼ
be light,éfege
source,leŋaŋ
network,lekÿò
roleplay,legÿò
Edward D. White,fɔ́gɔ
mental testing,lèŋte
divergence,fègte
go,ésele
Cross,éféŋe
sp. insect,mápǐd
indicate,letÿǒ
fluent,éshʉŋ
goalkeeper,lekÿò
face,legɔʼ
especially chops,kíkyé
skin,lekùa
bunk,lekÿò
match,ḿbéŋe
slap-up,maŋáʼ
backstage,lyagá
observe,gùʼte
fender,lepab
slickness,fʉ̀te
ovalbumin,fɔ́gɔ
play,lekÿò
handbasket,kánzì
remainder,letwó
adorn,legyé
chin,lʉʼté
smidgeon,éshʉa
remove the husk,ésyag
roar,lesɔg
trap,lepÿé
vernacular,kùlâŋ
rive,éshʉa
Saul Bellow,lesɔg
Asimina triloba,lÿɔ́b
bad-tempered,éféŋe
hybrid,ḿbéŋe
feather,leffo
cocoa,kàaká
number,masáŋ
amass,ḿbéle
draw,éshʉ́
sleeper,kwɛ̀ɛ
gloriole,legúʼ
evacuate,fɔ̀gɔ
tour,ésele
unfold,éseŋe
tout,éshÿó
green,kùlâŋ
deal,lekʉŋ
molest,éséʼe
response,ḿbeŋe
minute of arc,gígyé
smasher,ésyag
effort,éfʉʼʉ
peck,lelèŋ
pull in,ḿbéle
roaring,lefàŋ
extension,lepab
beam,lesìe
cooking pot,lekʉŋ
tending,kẅétè
emasculate,éshʉ́
run,kwɔ́ʼ
4,lekùa
swing out,máleŋ
represent,legÿò
head,legye
respectfulness,gùʼte
death,letwó
short,kyɛ̀ʼ
make,ésyag
behave,legÿò
admirer,gíyɛʼ
quartet,lekùa
Kuki-Chin,lʉʼté
bend,kyɛ́d
randomness,legyé
resplendency,lefáŋ
entwine,éfʉŋe
clock time,lekwò
byword,éshʉ́
far past,lɔ̌ɔn
hybridizing,ḿbéŋe
spellbind,ésẅɛ́
stupid person,éfege
traverse,éféŋe
departure,fègte
lactate,ésẅíe
congratulate,fómtè
bellows,lesɔg
meet,éshʉ́
grave accent,lesẅì
sluttish,kyɛ̀ʼ
skin,ésẅiŋ
list,lezíŋ
chairman,mandá
numeral,masáŋ
visit,éshʉ́
sixth sense,letse
nine,késiŋ
fragmented,éshʉa
sure,etsɔ̌
name,éshʉ́
size of it,legúʼ
mistreat,éfáte
beard,lelÿò
induce,éshʉ́
plump out,éfÿɛ́
thwartwise,ḿbéŋe
lawn cart,kélêg
annexe,lyagá
peak,ésɔɔn
cuticle,kèpàg
run,lekÿò
waste,éfÿág
pectus,gáŋte
extend,éseŋe
annex,lyagá
crossbreed,ḿbéŋe
vacate,fɔ̀gɔ
fix,gÿàŋa
k. secret society,kɔ̀ɔn
constitute,lezíŋ
plague,gwáʼa
crapper,lekʉŋ
weighing machine,kègte
fancy,éshʉ́
persecute,ésẅɛ́
finish,lekÿò
running,lekÿò
perforated,éshʉʼ
game,lepwó
netkeeper,lekÿò
show,letÿǒ
grapple,ésẅɛ́
suave,éshʉŋ
fool,lyéen
demasculinize,éshʉ́
fledge,leffo
strain,éfʉʼʉ
meshing,lekÿò
get down,ésíʼi
forge,lɔ̀ɔn
Green,gʉ̀me
power point,éfʉ́e
yield,ḿbéen
create,éshʉ́
plume,maŋáʼ
hoop,kánzà
diddle,ḿbele
transform,ésẅiʼ
smidge,éshʉa
scrape,lekùɔ
lose interest in,éfÿée
daytime,lyɛ̌ʼ
goal,lekÿò
collision,ésyag
get down,kyɛ̀ʼ
horse,lÿóon
confidante,mágàb
prize,gùʼte
hammer,lɔ̀ɔn
progress to,éshʉ́
snoop,manáŋ
come up,lekùa
royal house,lefùɔ
wad,lekʉŋ
breastfeed,ésẅíe
swinging,máleŋ
bag,ésẅɛ́
item,éfʉ́e
attention,kẅétè
make up,éshʉ́
try out,lèŋte
grip,lelíb
buffer,lepáʼ
bollocks up,éfÿág
puff,éfÿág
carapace,kàpàg
okra,gegàŋ
cotton wool,kotôŋ
frigidness,fáʼtè
magic trick,lekàŋ
make water,éshʉ́
merging,cúʼtè
fetich,cÿɔ̀b
date stamp,lyɛ̌ʼ
orient,letÿǒ
retort,ḿbéŋe
examine,éshʉ́
foil,éféŋe
empty-bellied,fɔ̀gɔ
toxicant,cÿɔ̀b
magnificent,lepòŋ
gloriole,lefáŋ
cod,ḿbéle
jot,ésíle
punch,éshʉʼ
stubble,kwɔ̀ʼ
impudence,legɔʼ
shit,mapúɔ
argufy,lekùa
ferment,ésele
get over,ḿbéŋe
Inner Light,kyɛ̀ʼ
lather,ésyag
incline,lekÿò
human activity,legÿò
verandah,kábte
length,lesàg
exam,lèŋte
deception,lekàŋ
date,lyɛ̌ʼ
neat,maŋáʼ
paseo,legúa
stake,lepwó
noise,legyé
branch,éfege
amount,masáŋ
operative,lekÿò
square,leffo
beginning,leŋaŋ
deliver,lezyé
pick up,ḿbéle
intercept,letyě
commixture,gwàte
internet,lekÿò
smiling,gẅète
free rein,ḿbele
smiling,legẅè
walk of life,legúa
chapeau,cÿɔ̀ʼ
provoke,gwáʼa
hosanna,gugẅî
equalise,ḿbéŋe
salvage,ésíle
pass,legúɔ
play,ḿbele
papaw tree,lÿɔ́b
growth,legáʼ
data file,gwɔ́g
advert,lezíŋ
bang-up,maŋáʼ
jocularity,ḿbele
wry,ḿbeen
technique,levfò
absorb,ésẅíe
reach,éshʉ́
size of it,lefáŋ
spay,éshʉ́
quite a little,lelèŋ
sober,lesẅì
putting green,gʉ̀me
mould,ésóon
famine,gwáŋa
coughing,kẅàga
stand,májÿò
lodge,gwɔ́g
cyberspace,lekÿò
turning,ésele
trip,éfeŋe
vision,lelèŋ
stimulate,éséʼe
beat,kèpàg
take in,ḿbéle
ensure,éshʉ́
honey oil,gʉ̀me
lighting,kyɛ̀ʼ
ballock,lepum
mold,lɔ̀ɔn
adjoin,cúʼtè
fudge,kwɔ́g
strike off,lyéen
bound,lepàa
deference,gùʼte
blast,kàpàg
casing,kàpàg
ornament,legyé
proficiency,levfò
entertainment,legyé
mountain,lekʉŋ
adage,éshʉ́
chief’s godmother,máfùɔ
target,lepÿé
attain,éshʉ́
buttock,leság
grouchy,éféŋe
entrepot,cʉ̀me
bluster,éshÿó
pilfer,ésíle
screen,lèŋte
state,lekid
nascency,lezyé
run across,cúʼtè
view,lelèŋ
collect,ḿbéle
common,kùlâŋ
Resurrection of Christ,lezím
Kuki,lʉʼté
radiance,lesìe
egocentric,kíkim
molest,gwáʼa
pudding head,éfege
sens,lekʉŋ
demise,legwé
awareness,lÿɔ̀g
lambency,lesìe
racing shell,kèpàg
taste,éfʉʼʉ
accumulate,ḿbéle
pithaya cherry,kînáʼ
pain in the neck,ḿbége
head,éfʉ́e
elicit,éséʼe
thoughtlessness,lepùe
pare,ésẅiŋ
taper,letÿǒ
ane,mákyè
spot,éfʉ́e
deviation,kúbte
transmute,ésẅiʼ
thaumaturgy,lekàŋ
project,éshʉ́
suffer,májÿò
order,késiŋ
venter,májÿò
difference of opinion,fègte
prey,lepÿé
log splitting wedge,fɔ̌ɔn
figure,lezíŋ
blockade,letyě
cracking,maŋáʼ
annoyance,ḿbége
item,feláŋ
telephone number,masáŋ
dangerous,lesẅì
ascertain,éshʉ́
sparkle,fèfùʼ
turn,ḿbele
celebrate,ésẅɛʼ
regard,éshʉ́
run into,éshʉ́
see,lyɛ̌ʼ
see,cúʼtè
chevvy,éséʼe
Clarence Day,lyɛ̌ʼ
punt,lepwó
carpenter bee,káfom
stool,éshʉ́
punctured,éshʉʼ
move around,ésele
remuneration,ḿbéen
separation,fàgte
detachment,fàgte
female parent,mameŋ
marking,lyéen
act,ḿbele
severalize,éfege
manage,lelíb
journeying,legìŋ
bay window,lekʉŋ
chamaeleon,kénáŋ
rip up,éshʉa
visualize,éshʉ́
teetotal,ḿbeen
scramble,ésẅiŋ
basketful,kèkàg
luminousness,kyɛ̀ʼ
spongy bone,kíkyé
shuffle,éshʉ́
unwashed,kùlâŋ
bawl,lesɔg
net,lekÿò
something extraordinary,lemaŋ
post,lepwó
intersect,éféŋe
punctuate,lyéen
hint,ésíle
depository,gÿàŋa
sure,etsɔ́
survey,lelèŋ
link,kwɛ̀ɛ
stop consonant,letyě
bleed,lekÿò
concoction,gwàte
fit,cúʼtè
act as,legÿò
Begin,ésíʼi
fork,éfege
slay,ésyag
queer,ḿbéŋe
wiseness,legye
to agitate,ḿbége
haunting,léláa
pestis,gwáʼa
trade,ésẅiŋ
stumble,ésyag
effervesce,fèfùʼ
in vain,kékáŋ
tummy,lekʉŋ
formicary,foffó
go bad,éfɔ́d
genuflect,lekùɔ
shock,lepáʼ
tie,kwɛ̀ɛ
royal line,lefùɔ
recreate,ḿbele
cease,letwó
Carica papaya,lÿɔ́b
disentangle,ésyɛb
stage,letÿǒ
E. B. White,fɔ́gɔ
hoodoo,cÿɔ̀b
annexe,lepab
clubhouse,késiŋ
turn tail,lekÿò
guile,fʉ̀te
sharpen,éfʉ́e
poverty,fÿɔ̀g
remainder,fègte
fashion,lɔ̀ɔn
bollix,éfÿág
legal philosophy,lepʉ̌
playing period,ḿbele
so much,éséen
match,cúʼtè
neuter,éshʉ́
scag,lefàŋ
gather,ḿbéle
pickax,cÿɔ́b
quiz,lèŋte
letting,jÿɔ́ʼ
distinguish,lezíŋ
classify,éfege
walking,legúa
tripping,kyɛ̀ʼ
handlock,kwɔ̀g
show oneself,éshuʼ
unrivaled,mákyè
hereditary pattern,jÿɔ́ʼ
dermatitis,letÿǒ
crapper,mapúɔ
jet,gʉ̀me
embellish,legyé
unripe,gʉ̀me
target,éfʉ́e
control,éshʉ́
manoeuvre,letÿǒ
formulate,lɔ̀ɔn
unaccented,kyɛ̀ʼ
tell,éfege
break away,lekÿò
basketball hoop,kánzì
Stanford White,fɔ́gɔ
extend,lekÿò
boast,éshÿó
stunned,éfege
lapse in concentration,lʉ́me
gag,ḿbele
profits,lekÿò
essay,lèŋte
fleeceable,gʉ̀me
spillage,éfwɔʼ
basket,kánzà
distribute,lÿɔgɔ
plate,kègte
epithet,lezíŋ
poor person,fÿɔ̀g
extension cord,jwòŋo
engrave,lesẅì
nascence,lezyé
get together,cúʼtè
endure,májÿò
inhuman,fÿɔ́g
counterfeit,lɔ̀ɔn
metacarpophalangeal joint,kàkẅì
flank,lyagá
bear,májÿò
fix,kwɔ́g
ante up,ḿbéen
infestation,gwáʼa
cook,éshʉ́
gondola,matûa
sight,manáŋ
witching,lekàŋ
sort out,éfege
bushy,fúʼtè
scabies,cÿɔ̀b
stop over,letyě
bow,kyɛ́d
layover,letyě
birthing,lezyé
end,lekÿò
verb,gɔ̀ɔn
move,lekÿò
distinguish,éfege
auto,matûa
dope,lekʉŋ
put up,májÿò
particular date,lyɛ̌ʼ
tie-in,kwɛ̀ɛ
jam,lepÿé
rental,jÿɔ́ʼ
plosive speech sound,letyě
faint,kyɛ̀ʼ
wheelbarrow,kélêg
track,lekÿò
ostentation,lepóm
value,gùʼte
bit,ésele
prevail,lekẅé
Solomon Bellow,lesɔg
suppose,lekid
burn oneself,éshÿó
bring through,ésíle
majuscule,maŋáʼ
annoy,ḿbége
float,mápye
botch,éfÿág
habit finished,kɔ̌ɔn
raft,lekʉŋ
sp. ant,késhʉ
hanky panky,fʉ̀te
imbibe,ésẅíe
arrive at,ésyag
distributor point,éfʉ́e
nifty,maŋáʼ
racket,legyé
St. Mark,lyéen
grasp,ésẅɛ́
hook,ésíle
mastermind,legye
weaver finch,mbàʼa
bumble,éfeŋe
pin on,ésẅɛb
word,cÿɔ́g
stick,gÿàŋa
bring home the bacon,éfele
pineapple,lelaŋ
hear,éshʉ́
harass,gwáʼa
wrench,ésele
prank,ḿbele
chicanery,fʉ̀te
anthill,leffo
maltreat,éfáte
market corner,lewaŋ
stumble,éfeŋe
mold,ésóon
faecal matter,mapúɔ
moth-eaten,fÿɔ́g
deal,ésẅiŋ
unclouded,kyɛ̀ʼ
intelligence operation,legye
field goal,kèkàg
common cold,fÿɔ́g
follow,éfele
detail,éfʉ́e
hair's-breadth,lenoŋ
gymnastic horse,lÿóon
tidings,legye
sealed,atsɔ́
purify,ésẅág
give in,kyɛ́d
mucilage,cÿɔ́g
rent,éshʉa
placid,éshʉŋ
necktie,kwɛ̀ɛ
instant,gígyé
gumwood,cÿɔ́g
bellowing,lesɔg
inheritance,jÿɔ́ʼ
end of shoulder,lekẅí
shield,kàpàg
tie-up,kwɛ̀ɛ
full point,letyě
commode,lekʉŋ
deed,legÿò
calorie-free,kyɛ̀ʼ
puffiness,lepóm
pestilence,gwáʼa
phone number,masáŋ
stump,ésóon
pertinacious,léláa
pomposity,lepóm
cabaret,késiŋ
coxcomb,ésyɛb
Menachem Begin,ésíʼi
egoist,kíkim
mickle,lekʉŋ
papaia,lÿɔ́b
point,éfʉ́e
care,lelíb
spate,lelèŋ
set up,ésɔgɔ
roaring,lesɔg
persist,lekÿò
store,cʉ̀me
quiet,éshʉŋ
blow,ésẅíe
hybridise,éféŋe
cut through,ḿbéŋe
swing,máleŋ
solar day,lyɛ̌ʼ
fake,lèŋte
interbreeding,ḿbéŋe
die hard,lekÿò
ancient money,képàʼ
ball club,késiŋ
slash,ésyag
lite,kyɛ̀ʼ
check,letyě
do sacrifices,ésẅɛʼ
key out,lezíŋ
heavy,lesẅì
direct,éfʉ́e
divergence,kúbte
refer,lezíŋ
barricade,letyě
sp. ironweed,lekáŋ
shoulder,legʉ́
gumbo,gegàŋ
emergency exit,kẅíŋe
sedate,lesẅì
say,lekid
bluster,éfÿág
bow down,kyɛ́d
joke,ḿbele
take a crap,mapúɔ
scorch,ésẅág
itch,kùbte
tag,lyéen
spirt,lɔ̀ɔn
defer,kyɛ́d
economize,ésíle
financial aid,kẅétè
commons,gʉ̀me
gage,lepwó
sugar,lʉ̀me
fecal matter,mapúɔ
go out,lyɛ̌ʼ
light,kyɛ̀ʼ
coldness,fÿɔ́g
vanquish,kàpàg
quaternion,lekùa
offstage,lepab
cut across,éféŋe
jeopardize,lepwó
test,lèŋte
majority,lelÿò
sucker,lyéen
manner of walking,legúɔ
situate,gÿàŋa
small-scale,gígyé
uncouth,kùlâŋ
throw away,ésɔɔn
frolic,ḿbele
scraping,lekùɔ
plow,lelíb
filch,ésíle
egg white,fɔ́gɔ
yap,lepÿé
examine,lèŋte
quatern,lekùa
egg,lepum
pelt,ésẅiŋ
news,legye
bollix up,éfÿág
constitute,éshʉ́
sign,lyéen
cite,lezíŋ
diminished,gígyé
unyielding,léláa
conk out,éshwo
sack up,lekÿò
Patrick Victor Martindale White,fɔ́gɔ
cast away,ésɔɔn
form bubbles,fùfùʼ
discover,lezíŋ
congratulate,maŋáʼ
ending,letwó
produce,éshʉ́
miscarry,éfɔ́d
liver,lepyè
roll up,ḿbéle
generate,mameŋ
diversion,gÿáte
descale,kègte
soften,lepáʼ
melon vine,kalém
hatful,lekʉŋ
mess,lekʉŋ
bludgeon,késiŋ
seal,ésóon
vellicate,ésíle
BM,mapúɔ
deform,ésele
brand,lyéen
pip,ésyag
abstemious,kyɛ̀ʼ
witness,éshʉ́
goaltender,lekÿò
intelligence information,legye
block,letyě
comb out,ésyɛb
nip,ésíle
learning ability,legye
drift,mánáŋ
visual modality,lelèŋ
lift,ésíle
salmagundi,gwàte
baffle,ḿbéŋe
aid,kẅétè
Christ Within,kyɛ̀ʼ
shin,ésẅiŋ
saying,lekid
gutter,cÿòon
juiceless,ḿbeen
smoke,lekʉŋ
interval,fàgte
flush it,éshwo
formicary,gÿàŋa
James Cook,kwɔ́g
prow,kyɛ́d
single file,gwɔ́g
bid,ḿbele
float,éfÿág
rejoice,lekág
run away,lekÿò
swing over,máleŋ
whore,kwàlà
hailstone,legẅi
persistent,léláa
bit,kʉ̀ŋe
inhuman,fáʼtè
bang,ésyag
flesh out,éfÿɛ́
bear,ḿbéen
duration,lesàg
lasting,léláa
aver,lekid
exfoliation,kègte
careen,lÿɔgɔ
sawhorse,lÿóon
bring,ḿbele
dig up,éfwɔʼ
replication,ḿbéŋe
draw,kwɛ̀ɛ
pass water,éshʉ́
flock,lekʉŋ
bodge,éfÿág
sentence,lekwò
net income,lekÿò
WASP,kùkwò
coarse,kùlâŋ
x,legém
ransack,ésyɛb
channelize,éfʉ́e
magical,lekàŋ
chivvy,éséʼe
pile,lekʉŋ
set out,ésíʼi
dispute,lekùɔ
trouble,ḿbége
palm,lelíb
passion fruit,laale
care,cÿɔ̀ʼ
endeavour,éfʉʼʉ
adjudicate,éfʉʼʉ
case,kàpàg
maturation,legáʼ
check,lyéen
top,ésíle
good deal,lekʉŋ
tooth root,leŋaŋ
alluviation,gÿàŋa
dour,léláa
power point,letÿǒ
prise,gùʼte
disjoined,éfege
chin up,lʉʼté
treat,lelíb
playact,legÿò
make pure,ésẅág
pest,gwáʼa
stale,fÿɔ́g
laugh,ḿbele
do,éshʉ́
aura,legúʼ
swing music,máleŋ
dilute,éseŋe
supporter,gíyɛʼ
association,kwɛ̀ɛ
decimal point,éfʉ́e
eggshell,kèpàg
date,éshʉ́
assort,éfege
psyche,legye
understand,éshʉ́
scotch,éféŋe
acid from cinders,lekyě
hybridization,ḿbéŋe
item,letÿǒ
good turn,ésele
reckon,éshʉ́
smidgin,éshʉa
one and only,mákyè
Einstein,legye
be given,lekÿò
cakehole,lepÿé
prexy,mandá
mixed bag,gwàte
routine,legÿò
visible radiation,kyɛ̀ʼ
whit,éshʉa
start,ésíʼi
luminosity,kyɛ̀ʼ
moth-eaten,fáʼtè
shred,éshʉa
oddment,letwó
cognisance,lÿɔ̀g
boast,éfÿág
assay,éfʉʼʉ
common cold,fáʼtè
difference,kúbte
render,éfʉʼʉ
shove along,éfÿág
gravid,maŋáʼ
nobble,ésíle
show,éfʉ́e
Ah,Ɛ̌ ɛ̌
divagation,gÿáte
cold,fáʼtè
defecate,mapúɔ
souvenir,feláŋ
deliver the goods,éfele
defecate,éshʉ́
louse up,éfÿág
heavy,maŋáʼ
break up,éshʉa
swag,lÿɔgɔ
ill-tempered,éféŋe
interest,lepwó
plate,kàpàg
suck,éfÿág
coming together,cúʼtè
transverse,éféŋe
handbasket,kèkàg
flunk,éshwo
humble,gígyé
equalize,ḿbéŋe
interbreed,éféŋe
horn in,lezẅé
emergency,ésíle
spot,manáŋ
light source,kyɛ̀ʼ
stress,éfʉʼʉ
address,lelíb
servant boy,kwɔ́g
pompousness,lepóm
shuck,kwɔ̀ʼ
solicitation,cùbte
asthma attack,gʉ̀ŋe
inflation,lepóm
venerate,cÿɔ̀ʼ
fellate,éfÿág
name,lezíŋ
prime,ésɔɔn
drill small holes,éshʉʼ
brightness level,kyɛ̀ʼ
fair game,lepÿé
work,legÿò
size,lefáŋ
byssus,lelÿò
key,lezíŋ
encounter,cúʼtè
change state,ésele
guild,késiŋ
range,lekÿò
intermixture,gwàte
bully,maŋáʼ
1,mákyè
stoppage,letyě
sp. weed,mbaʼá
run across,éshʉ́
crush,kèpàg
move,legÿò
equal,ḿbéŋe
swell,maŋáʼ
crap,mapúɔ
bellow,lesɔg
deal,lelèŋ
grace,legyé
be strange,ḿbéen
crap,éshʉ́
pour out,éfwɔʼ
lily-white,fɔ́gɔ
scratching,lekùɔ
swash,éshÿó
sacred site,foffó
shock,éfÿág
smoothen,éshʉŋ
coldness,fáʼtè
public executioner,foffò
quadruplet,lekùa
erect,ésɔgɔ
scrape up,lekùa
hairgrip,ésẅɛ́
hat,cÿɔ̀ʼ
executioner,foffò
vex,ḿbége
release,éfwɔʼ
politic,éshʉŋ
grave,lesẅì
rinsing,ésẅag
wangle,kwɔ́g
shed,éfwɔʼ
sparrow,cúkwɛ
crossbreeding,ḿbéŋe
keepsake,feláŋ
root,leŋaŋ
dugout canoe,kanúʼ
jiggery-pokery,fʉ̀te
quarry,lepÿé
be adrift,éfÿág
metre,lekwò
dispute,fègte
brass,legɔʼ
Deutschmark,lyéen
end,legwé
get off,kyɛ̀ʼ
see,éshʉ́
holloa,lesɔg
lady of pleasure,kwàlà
race,lekÿò
jurisprudence,lepʉ̌
aura,lefáŋ
President of the United States,mandá
depositary,gÿàŋa
heyday,ésɔɔn
buttock,legɔʼ
working,lekÿò
yesterday past,kɔ̌ɔn
chuck out,ésɔɔn
hold,ésẅɛ́
consider,éshʉ́
cask,káasè
head for the hills,lekÿò
total,masáŋ
cover,ḿbéŋe
pass over,éféŋe
poisonous substance,cÿɔ̀b
lean,lekÿò
fearfulness,cÿɔ̀ʼ
manumit,éfÿɛ́
head,letÿǒ
grip,ésẅɛ́
bespeak,éfʉ́e
difference of opinion,kúbte
emulator,fʉ̀ʼʉ
renting,jÿɔ́ʼ
fourth dimension,lekwò
sess,lekʉŋ
incur,lekẅé
bring in,éshʉ́
sop up,ésẅíe
submit,kyɛ́d
gust,éfÿág
interpret,éshʉ́
sparkle,fùfùʼ
go,lekÿò
reel,lÿɔgɔ
seek,lefàʼ
William Green,gʉ̀me
minute,gígyé
spark,kyɛ̀ʼ
elongate,éseŋe
veneration,cÿɔ̀ʼ
poison,cÿɔ̀b
k. potatoes mixed with vegetables dish,kàcÿò
Theodore Harold White,fɔ́gɔ
deviation,gÿáte
sweep,ḿbéŋe
keel,lÿɔgɔ
yours and ours,jʉ́gè
settle,leŋaŋ
insensate,fÿɔ́g
visible light,kyɛ̀ʼ
collide with,ésyag
wile,fʉ̀te
inconsiderateness,lepùe
fake,kwɔ́g
image,éshʉ́
wad,lelèŋ
heap,lelèŋ
be huge,éseŋe
dusty,fÿɔ́g
scald,ésyag
keep down,masáŋ
dally,ḿbele
arouse,éséʼe
altercate,lekùɔ
spoon,lelúʼ
rag,ḿbége
chocolate,kàaká
mo,gígyé
crisscross,éféŋe
ascendent,leŋaŋ
assembling,cùbte
serious,lesẅì
nightspot,késiŋ
still,éshʉŋ
sputter,ésẅiŋ
reprint,éfege
chivvy,gwáʼa
discussion,cÿɔ́g
psychometric test,lèŋte
do the combination,ésẅɛ́
trip up,éfeŋe
separate,éshʉa
four,lekùa
full stop,éfʉ́e
white-hot,fɔ́gɔ
effervesce,fùfùʼ
ironical,ḿbeen
grate,lekùa
social club,késiŋ
pocket-sized,gígyé
wed,kwɛ̀ɛ
burn,lesìe
husk,kèpàg
congratulation,lesǐe
resound,legyé
tranquil,éshʉŋ
tetrad,lekùa
notice,lyéen
crabbed,éféŋe
nightclub,késiŋ
wanton,kyɛ̀ʼ
doxy,mágàb
ape,fʉ̀ʼʉ
denounce,lyéen
realize,éshʉ́
