en,ngiemboon
matron,máfàʼ
sawbuck,lÿóon
anthill,leffo
grave,lesyè
lambency,lesìe
fussy,ḿbéŋe
run out,éfɔ́d
cask,káasè
gullible,gʉ̀me
plumage,leffo
adjoin,cúʼtè
certain,etsɔ̌
manacle,kwɔ̀g
radical,leŋaŋ
channelise,éfʉ́e
foam,fùfùʼ
diversionary attack,gÿáte
boldness,legɔʼ
fill out,éfÿɛ́
thwart,éféŋe
designate,letÿǒ
fuss,mameŋ
froth,fùfùʼ
clip,lekwò
aim,éfʉ́e
goaltender,lekÿò
articulatio humeri,legʉ́
destruction,legwé
slash,ésyag
nightclub,késiŋ
disturbance,legyé
light,kyɛ̀ʼ
ready,éshʉ́
smithy,lɔ̀ɔn
sens,lekʉŋ
pestilence,gwáʼa
lodge,késiŋ
shoulder joint,legʉ́
black eye,éfÿág
scrape,lyéen
collect,ḿbéle
formicary,gÿàŋa
yours and ours,jʉ́gè
mo,gígyé
skullduggery,fʉ̀te
point in time,éfʉ́e
egotist,kíkim
bear,májÿò
arc,kyɛ́d
foil,ḿbéŋe
not bad,maŋáʼ
give in,kyɛ́d
affiliation,kwɛ̀ɛ
running game,lekÿò
articulate,lekid
storage,cʉ̀me
protagonist,gíyɛʼ
cover,éféŋe
pull through,ésíle
base on balls,legúa
flirt,ḿbele
interpret,éshʉ́
fleck,kʉ̀ŋe
run out,éshwo
unitary,mákyè
pithaya cherry,kînáʼ
bet,lepwó
sample,éfʉʼʉ
go,éshwo
channelize,éfʉ́e
shit,mapúɔ
arrest,ésíle
puff,éfÿág
quiet,éshʉŋ
grumpy,éféŋe
bow down,kyɛ́d
batch,lelèŋ
gleaming,lesìe
weighty,lesẅì
get,éshʉ́
quatern,lekùa
hereditary pattern,jÿɔ́ʼ
beat out,kàpàg
repoint,éfʉ́e
putting green,gʉ̀me
vellicate,ésíle
smash,ésyag
dodge each other,ḿbeen
entertainment,legyé
hold,lelíb
deal,lelèŋ
form,éshʉ́
detail,letÿǒ
venter,májÿò
beget,mameŋ
keep open,ésíle
bang-up,maŋáʼ
engagement,lyɛ̌ʼ
chigoe flea,kúkwò
crapper,mapúɔ
come to,ésyag
tout,éfÿág
crossbreeding,ḿbéŋe
wanton,kyɛ̀ʼ
fizz,fùfùʼ
charge,letÿǒ
nark,ḿbége
blow,éfÿág
cocotte,kwàlà
render,éfʉʼʉ
natural law,lepʉ̌
make for,ḿbele
last,lekÿò
tinge,ésíle
spittle,letyé
delight,lekág
flip,lefàŋ
sealed,etsɔ́
disoblige,ḿbége
sedimentation,gÿàŋa
check off,lyéen
descry,manáŋ
stupefied,éfege
hitting,ésyag
Abelmoschus esculentus,gegàŋ
counter,ḿbéŋe
pile,lekʉŋ
eggshell,kàpàg
try several times,éfʉʼʉ
hold open,ésíle
track,lekÿò
fender,lyagá
get down,ésíʼi
fair game,lepÿé
phone number,masáŋ
gallery,kábte
cognizance,lÿɔ̀g
put up,májÿò
face,legɔʼ
legal tender,ésóon
scraping,lekùa
fall guy,lyéen
deliver,ésíle
number,legÿò
shortage,gwáŋa
get over,éféŋe
depository,gÿàŋa
melt,lekÿò
witching,lekàŋ
pilus,lenoŋ
bollocks up,éfÿág
adorn,legyé
conform to,cúʼtè
profits,lekÿò
smack,lefàŋ
rising prices,lepóm
hairgrip,ésẅɛ́
husk,kwɔ̀ʼ
bollix up,éfÿág
idle,kyɛ̀ʼ
interbreed,ḿbéŋe
cooking pot,lekʉŋ
dispute,kúbte
spark,kyɛ̀ʼ
sp. sparrow-hawk,mágúm
tripping,kyɛ̀ʼ
become,ésele
sell,ésẅiŋ
grave accent,lesẅì
kitty,lekʉŋ
regard,éshʉ́
racing shell,kàpàg
arrest,letyě
dispose,ésɔɔn
minute,gígyé
ascendent,leŋaŋ
snarf,ésíle
flowerpot,lekʉŋ
technique,levfò
harry,gwáʼa
part,éfege
neighbourhood of a village,lepfó
10,legém
termite mound,gÿàŋa
put-on,ḿbele
crabbed,éféŋe
engrave,lesẅì
turning,ésele
female parent,mameŋ
gag,ḿbele
secernate,éfege
swell,maŋáʼ
laugh,ḿbele
junk,lekùɔ
smidgen,éshʉa
basketball hoop,kèkàg
legitimate owner,máŋwɛ
refuse,kʉ̀ŋe
revere,cÿɔ̀ʼ
tie-up,kwɛ̀ɛ
stalk,kwɔ̀ʼ
coldness,fáʼtè
stick out,májÿò
hassle,gwáʼa
honey oil,gʉ̀me
data file,gwɔ́g
flow,lekÿò
race,lekÿò
Clarence Shepard Day Jr.,lyɛ̌ʼ
take a shit,mapúɔ
umbilicus,letoŋ
tenacious,léláa
score,lyéen
bomb,éfɔ́d
fix,gÿàŋa
fix,éshʉ́
decease,legwé
shove along,éfÿág
dispute,lekùɔ
with child,maŋáʼ
scrap,lekùɔ
shin,ésẅiŋ
nine,késiŋ
turn,legÿò
radiance,lesìe
respect,gùʼte
polish,éshʉŋ
gum,cÿɔ́g
jet,gʉ̀me
wedge,gÿàŋa
answer,ḿbeŋe
skin,ésẅiŋ
severe,lesẅì
sp. weed,feláʼ
pertinacious,léláa
guide,lekÿò
testis,lepum
espy,manáŋ
sealed,etsɔ̌
sure,etsɔ́
pit,lyéen
group meeting,cúʼtè
randomness,legyé
cut through,éféŋe
Edward White,fɔ́gɔ
build,éshʉ́
blow,mánáŋ
discussion,cÿɔ́g
carve up,éfege
lose interest in,éfÿée
pain in the ass,ḿbége
Wisdom,legye
signal,éfʉ́e
pare,ésẅiŋ
extolment,lesǐe
ill-use,éfáte
keen,maŋáʼ
old currency,kwʉ́ŋ
weed,lekʉŋ
allege,lekid
earn,éshʉ́
Kuki-Chin,lʉʼté
potty,lekʉŋ
upright,ésɔgɔ
scabies,cÿɔ̀b
give out,éshwo
dispute,fègte
sort out,éfege
wart,lezye
run out,éfwɔʼ
differentiate,lyéen
way out,kẅíŋe
turn,ḿbele
blow your nose,éfÿág
fragmented,éshʉa
journey,legìŋ
big H,lefàŋ
bellow,lesɔg
vacate,fɔ̀gɔ
joyousness,lekág
end,legwé
kick up,éséʼe
Cross,éféŋe
stem,kwɔ̀ʼ
stress,éfʉʼʉ
drift,kábte
turn of events,ésele
mess,lekʉŋ
hold back,letyě
sparkle,fùfùʼ
smiling,legẅè
botheration,ḿbége
bobby pin,ésẅɛ́
shoot a line,éfÿág
esteem,gùʼte
tour,ésele
veranda,kábte
weaver finch,mbàʼa
consort,lekÿò
base,leŋaŋ
minute of arc,gígyé
crown of thorns,éféŋe
burn oneself,éshÿó
light-headed,kyɛ̀ʼ
soft touch,lyéen
suitcase,ésẅɛ́
honour,gùʼte
divergence,fègte
down payment,gÿàŋa
disconnected,éshʉa
24-hour interval,lyɛ̌ʼ
construe,éshʉ́
expiry,legwé
direct,éfʉ́e
intelligence agency,legye
abandon,fɔ̀gɔ
comeback,ḿbéŋe
come,masáŋ
schism,éshʉa
goal,letwó
settle,leŋaŋ
scrape,lekùɔ
veneration,cÿɔ̀ʼ
bout,ésele
learn,éshʉ́
baseball club,késiŋ
handcuff,kwɔ̀g
wasteweir,éfwɔʼ
excogitate,lɔ̀ɔn
dangerous,lesẅì
melon vine,kalém
percentage point,éfʉ́e
junk,kʉ̀ŋe
exam,lèŋte
faint,kyɛ̀ʼ
succeed,éfele
rent,éshʉa
filing cabinet,gwɔ́g
backstage,lepab
crossbreed,ḿbéŋe
sp. aerial yam,letúʼ
merging,cúʼtè
hybridizing,éféŋe
lodge,gÿàŋa
remainder,fègte
small-scale,gígyé
sure,etsɔ̌
fatten up,éfÿɛ́
tummy,lekʉŋ
rip,éshʉa
betray,éshwo
testicle,lepum
luminescence,lesìe
chameleon,kénáŋ
setback,éfÿág
chevvy,gwáʼa
store,cʉ̀me
spongy bone,kíkyé
scrap,kʉ̀ŋe
rick,ésele
piddle,éshʉ́
hide,ésẅiŋ
emancipate,éfÿɛ́
sacred site,foffó
interest,lepwó
muddle,lepÿé
quadruplet,lekùa
halo,legúʼ
goalie,lekÿò
bellowing,lesɔg
label,lyéen
designate,éfʉ́e
chivvy,gwáʼa
bounds,lepàa
pick up,éshʉ́
take in,ésẅíe
friend,gíyɛʼ
tout,éshÿó
resplendency,legúʼ
break down,éfɔ́d
hollering,lesɔg
beat,kèpàg
blow,éshÿó
lay aside,ésíle
full stop,letÿǒ
scent,lezẅé
die hard,lekÿò
berm,legʉ́
run,lèŋte
plate,kègte
cheek,leság
passion fruit,laale
resplendency,lefáŋ
stupefying,lÿɔgɔ
aver,lekid
prize,gùʼte
daytime,lyɛ̌ʼ
gain,ésyag
deform,ésele
mop up,ésyag
preserve,ésíle
coldness,fÿɔ́g
count,masáŋ
peel,ésẅiŋ
bumble,éfÿág
evolution,legáʼ
arouse,éséʼe
whiteness,fɔ́gɔ
carapace,kàpàg
settle down,leŋaŋ
playact,legÿò
swim,mápye
raise,éséʼe
prevail,lekÿò
scorch,ésẅág
white-hot,fɔ́gɔ
poisonous substance,cÿɔ̀b
grow fat,éfÿɛ́
make,éshʉ́
shock,éfÿág
vanquish,kèpàg
spy,manáŋ
tranquil,éshʉŋ
demise,legwé
deflexion,gÿáte
period,letyě
list,masáŋ
bronchial asthma,gʉ̀ŋe
revenue stamp,ésóon
practice of law,lepʉ̌
accumulate,ḿbéle
make it come out of the mouth,éfége
effort,éfʉʼʉ
end,letyě
hold,ésẅɛ́
detail,éfʉ́e
day,lyɛ̌ʼ
perch,kyɛ̀ʼ
miscellanea,gwàte
hourglass drum,làmbì
ground beans,kàpìd
block up,letyě
roach,mbèpà
lay off,letyě
discharge,fɔ̀gɔ
match,ḿbéŋe
astonishing,lÿɔgɔ
raft,lekʉŋ
clear,éshʉ́
leafy vegetable,gʉ̀me
deep water,letʉŋ
lapin,làpêŋ
bellybutton,letoŋ
puddle,éshʉ́
spell,ésele
unrivalled,mákyè
standoff,kwɛ̀ɛ
greenish,gʉ̀me
lucre,lekÿò
put out,ḿbége
wile,fʉ̀te
pieces of money,feláŋ
surgical operation,legwà
still hunt,kwɔ̀ʼ
spill,éfwɔʼ
backstage,lyagá
horse,lÿóon
traveling bag,ésẅɛ́
cotton,kotôŋ
emergency exit,kẅíŋe
flounder,lÿɔgɔ
imitation,lèŋte
playact,ḿbele
word,cÿɔ́g
charge,éfʉ́e
guide,letÿǒ
whisker,lenoŋ
flock,lekʉŋ
peak,ésɔɔn
fumble,éfÿág
turn tail,lekÿò
shaggy,fúʼtè
glowing,lesìe
divide,éfege
deposition,gÿàŋa
struggle,ésẅiŋ
food shortage,gwáŋa
ignite,kyɛ̀ʼ
bungle,éfÿág
cyprian,kwàlà
sugar,lʉ̀me
byssus,lelÿò
postage,ésóon
common,kùlâŋ
twinkle,kyɛ̀ʼ
gasconade,éfÿág
unthoughtfulness,lepùe
cotton wool,kotôŋ
tick off,lyéen
tomorrow future,ge lu
flattery,lʉ̀te
tear up,éshʉa
campaign,lekÿò
metallic sponge,kùsáa
take root,leŋaŋ
produce,éshʉ́
one who singes,mbàba
dazed,éfege
coney,làpêŋ
sight,lelèŋ
flip,lepwó
hit,ésyag
tomb,lesyè
olfactory organ,lezẅé
pudden-head,éfege
haunting,léláa
low-cal,kyɛ̀ʼ
squander,éfÿág
kindle,éséʼe
inconsiderateness,lepùe
betray,ésẅiŋ
paseo,legúa
scat,lekÿò
incommode,ḿbége
unaccented,kyɛ̀ʼ
stake,lepwó
Mark,lyéen
face fungus,lelÿò
wad,lelèŋ
refer,lezíŋ
replication,ḿbéŋe
passel,lekʉŋ
give suck,ésẅíe
psyche,legye
whiten,éfɔ́g
micturate,éshʉ́
nascency,lezyé
dusty,fáʼtè
intelligence operation,legye
act,ésele
corking,maŋáʼ
concoction,gwàte
urinate,éshʉ́
work,lɔ̀ɔn
finish,lekÿò
chuck out,ésɔɔn
K,gʉ̀me
nous,legye
encounter,ḿbele
put up,ésɔgɔ
vision,lelèŋ
transversal,éféŋe
pull in,ḿbéle
play,lekÿò
name,éshʉ́
foil,éféŋe
trounce,ésyag
still,éshʉŋ
cuff,kwɔ̀g
frigidity,fáʼtè
shoot a line,éshÿó
bond,kwɛ̀ɛ
pain,ḿbége
set out,ésíʼi
sweep,máleŋ
stint,éseŋe
gas,éfÿág
aid,kẅétè
hitch,letyě
seek,lefàʼ
unrivaled,mákyè
cross,lyéen
plough,ésele
ramify,éfege
white,éfɔ́g
span,ḿbéŋe
visual sense,lelèŋ
weaverbird,mbàʼa
secern,éfege
buck,lÿóon
penetrate,éshʉʼ
nut,lepum
forgather,cúʼtè
toss away,ésɔɔn
casing,kàpàg
loose,kyɛ̀ʼ
crisscross,lyéen
pock,lyéen
jeopardize,lepwó
Quaker,gíyɛʼ
fly,lepab
shell,kègte
anthill,foffó
solution,leŋaŋ
show,letÿǒ
golf shot,máleŋ
realize,éshʉ́
ordered series,kègte
feature,éshÿó
telephone number,masáŋ
sp. fly that bites,fʉ́ŋe
hold,lekẅé
chump,lyéen
arrive at,éshʉ́
reckon,éshʉ́
win,éfele
spay,éshʉ́
go bad,éfɔ́d
song from a heroic dance,kéyàʼ
beam,lesìe
wash,ésẅag
chevy,gwáʼa
digression,gÿáte
harry,éséʼe
white Anglo-Saxon Protestant,kùkwò
evacuate,fɔ̀gɔ
noise,legyé
concern,cÿɔ̀ʼ
umbrella,kàbte
haunt,kwɔ̀ʼ
lionize,ésẅɛʼ
illumination,kyɛ̀ʼ
parentage,lezyé
adage,éshʉ́
in vain,kékáŋ
quarrel,lekùɔ
beat out,kèpàg
toxicant,cÿɔ̀b
draw,kwɛ̀ɛ
help,kẅétè
dolt,éfege
slickness,fʉ̀te
set upright,ésɔgɔ
combing,ésyɛb
hassle,éséʼe
cook,éshʉ́
take a shit,éshʉ́
manoeuver,letÿǒ
trial,lèŋte
incur,lekẅé
k. condiment,málem
bad-tempered,ḿbéŋe
hatful,lekʉŋ
break open,éshʉa
confidante,mágàb
prison term,lekwò
ensure,éshʉ́
light up,kyɛ̀ʼ
fight,kʉ̀ŋe
risen from the dead,lezím
Split,éshʉa
moment,gígyé
baffle,éféŋe
shape,lɔ̀ɔn
chip,kʉ̀ŋe
amount,masáŋ
hybridise,ḿbéŋe
verandah,kábte
faux,lèŋte
wrench,ésele
placid,éshʉŋ
golf club,késiŋ
arcminute,gígyé
attain,ésyag
encounter,éshʉ́
weighing machine,kègte
radiate,lesìe
dejection,mapúɔ
blossom,ésɔɔn
stamp,ésóon
sawing machine,éshʉ́
genius,legye
human action,legÿò
scratch,lyéen
swing out,máleŋ
remuneration,ḿbéen
attention,kẅétè
visualize,éshʉ́
spoil,ḿbéŋe
melt down,lekÿò
fluff,éfÿág
smooch,lelúʼ
nightspot,késiŋ
make pure,ésẅág
patsy,lyéen
splendid,lepòŋ
date,lyɛ̌ʼ
Prunella modularis,cúkwɛ
night club,késiŋ
mug,lyéen
elicit,éséʼe
file away,gwɔ́g
severalize,éfege
second,gígyé
hedge sparrow,cúkwɛ
gather up,ḿbéle
suppose,lekid
pickax,cÿɔ́b
stimulate,éshʉ́
flower,ésɔɔn
gutter,cÿòon
order,lekid
invent,lɔ̀ɔn
hybridisation,ḿbéŋe
sneak,ésíle
work,legÿò
disturber,mbège
louse up,éfÿág
divisible,gàbte
ball,lepum
keep down,masáŋ
racing shell,kèpàg
sp. ant,kíshʉ
flunk,éfɔ́d
dissemble,legÿò
umbilical cord,letoŋ
gun barrel,káasè
pick up,ḿbéle
hightail it,lekÿò
origin,leŋaŋ
muck up,éfÿág
spiny amaranth,fólóŋ
big,maŋáʼ
throne,mapúɔ
pot,lelèŋ
motorcar,matûa
twine,éfʉŋe
foul up,éfÿág
retainer,cÿɔ́ʼ
little,gígyé
dusty,fÿɔ́g
swooning,kyɛ̀ʼ
cracking,maŋáʼ
papaya,lÿɔ́b
cut across,éféŋe
fold over,éfʉ́e
part,éshʉa
narrow,gígyé
imbibe,ésẅíe
commode,mapúɔ
necktie,kwɛ̀ɛ
full point,éfʉ́e
match,cúʼtè
gasconade,éshÿó
gather,ḿbéle
exploitation,legáʼ
assistance,kẅétè
work,ḿbele
mountain,lelèŋ
can,lekʉŋ
frigidity,fÿɔ́g
horse cavalry,lÿóon
pinch,ésíle
Friend,gíyɛʼ
cope with,cúʼtè
spillway,éfwɔʼ
superbia,maŋáʼ
clean,kyɛ̀ʼ
to kiss,ḿbéle
wakeful,kyɛ̀ʼ
kola nut,lepfo
Little Joe,lekùa
conk out,éshwo
reach,ésyag
essay,lèŋte
thwartwise,éféŋe
departure,fègte
be white,éfɔ́g
basket,kánzì
altercate,kʉ̀ŋe
look,éshʉ́
potful,lekʉŋ
die,éshwo
shaggy-coated,fúʼtè
poison,cÿɔ̀b
walk,legúa
visible light,kyɛ̀ʼ
halt,letyě
lighter,kyɛ̀ʼ
behave,legÿò
tidings,legye
hollo,lesɔg
operate,lekÿò
liquid,éshʉŋ
illusion,lekàŋ
groovy,maŋáʼ
illumine,kyɛ̀ʼ
queer,ḿbéŋe
get to,éshʉ́
fourth dimension,lekwò
sentence,lekwò
sanctify,ésẅág
basket,kánzà
figure,éshʉ́
take the air,legúɔ
hair style,cÿɔ̀ʼ
chevvy,éséʼe
quarry,lepÿé
wart,lezse
economic aid,kẅétè
ready,kwɔ́g
give way,éshwo
start out,ésíʼi
neat,maŋáʼ
superbia,fómtè
spoonful,lelúʼ
functional,lekÿò
break up,éfege
carve up,éshʉa
BM,mapúɔ
ace,mákyè
order,késiŋ
chivvy,éséʼe
papaw tree,lÿɔ́b
transverse,ḿbéŋe
go steady,éshʉ́
bespeak,letÿǒ
verb,gɔ̀ɔn
dunnock,cúkwɛ
flex,ésele
antic,ḿbele
jurisprudence,lepʉ̌
top,ésíle
fling,ésɔɔn
scratch up,lekùa
bet,ḿbele
provoke,gwáʼa
congratulate,maŋáʼ
bamboo,lekẅè
eunuch,éshʉ́
stop,letyě
encounter,cúʼtè
gas,éshÿó
tiller,mapúɔ
fearfulness,cÿɔ̀ʼ
min,gígyé
leftover corn couscous grilled to bottom of pot,kàcÿò
bag,ésẅɛ́
transfix,ésẅɛ́
whiskers,lelÿò
deed,legÿò
visual modality,lelèŋ
hoop,kánzì
sawhorse,lÿóon
small sack of salt,leshù
staggering,lÿɔgɔ
defoliate,ésyag
pitch,lefàŋ
float,mápye
cough,kẅàga
gravel,ḿbége
pee-pee,éshʉ́
ignitor,kyɛ̀ʼ
iota,éshʉa
black market,lekÿò
papaya tree,lÿɔ́b
pregnant woman who makes her unborn child disappear by spiritual means,jÿɔ̀ʼ
itch,kùbte
hoop,kánzà
k. plant disease,lepyè
foam,fèfùʼ
do sacrifices,ésẅɛʼ
quaternary,lekùa
irritate,ḿbége
polish off,ésyag
change state,ésele
hybrid,éféŋe
plate,kàpàg
bobble,éfÿág
modest,gígyé
extension,lyagá
swash,éfÿág
compass point,éfʉ́e
calorie-free,kyɛ̀ʼ
smidgeon,éshʉa
difference of opinion,fègte
touch,ésíle
level,letÿǒ
strap,ésyag
graduated table,kègte
President of the United States,mandá
musical scale,kègte
ballock,lepum
dismount,kyɛ̀ʼ
majority,lelÿò
course,lekÿò
chest,gáŋte
bluster,éshÿó
fall,kyɛ̀ʼ
police force,lepʉ̌
hoodoo,cÿɔ̀b
crook,ésele
promiscuous,kyɛ̀ʼ
cat valium,gʉ̀me
watch,éshʉ́
toy,ḿbele
belly button,letoŋ
defoliated,ésyag
comb out,ésyɛb
society,késiŋ
sour,ésele
discover,éshʉ́
tie beam,kwɛ̀ɛ
stupe,éfege
luminosity,kyɛ̀ʼ
cut out,éshʉ́
club,késiŋ
working girl,kwàlà
magic trick,lekàŋ
splashiness,lepóm
garden cart,kélêg
supporter,gíyɛʼ
formicary,foffó
muff,éfÿág
pry,lezẅé
suffer,májÿò
rout,leŋaŋ
melon tree,lÿɔ́b
incandescence,lesìe
be free of ignorance,éfele
impudence,legɔʼ
prove,éfʉʼʉ
run across,éshʉ́
expurgate,éshʉ́
show,éfʉ́e
ape,fʉ̀ʼʉ
brilliant,lepòŋ
Equus caballus,lÿóon
1,mákyè
conclusion,letwó
scarper,lekÿò
chin up,lʉʼté
executioner,fèffò
unmatched,mákyè
scratch,lekùɔ
divided up,gàbte
carapace,kèpàg
bowdlerise,éshʉ́
lean,lekÿò
fellate,ésẅíe
impoverishment,fÿɔ̀g
receive,cúʼtè
toss,lefàŋ
note,lyéen
livid,fɔ́gɔ
pay off,ḿbéen
target,lepÿé
call on,ésele
banana plant flower,málúʼ
nock,lyéen
endeavour,éfʉʼʉ
aper,fʉ̀ʼʉ
oddment,letwó
roaring,lesɔg
putting surface,gʉ̀me
mother who’s breastfeeding her baby,mápfò
back,lepwó
search,lefàʼ
scurf,kègte
fix,kwɔ́g
skin,lekùa
lightness,kyɛ̀ʼ
argufy,lekùa
plague,gwáʼa
muffle,ésẅɛ́
boast,éfÿág
common,gʉ̀me
value,gùʼte
swimming,mápye
kibosh,letyě
dispatch,ésyag
birthing,lezyé
fly the coop,lekÿò
separate,éfege
blister,ésyag
sizing,legúʼ
lighting,kyɛ̀ʼ
reprint,éfege
Captain Cook,kwɔ́g
punt,lepwó
Chin,lʉʼté
meet,cúʼtè
cheek,legɔʼ
soften,lepáʼ
hair's-breadth,lenoŋ
catch,éshʉ́
sizing,lefáŋ
deal,ésẅiŋ
careen,lÿɔgɔ
handgrip,lelíb
cozen,éfʉte
life-threatening,lesẅì
grow,ésele
see,éshʉ́
boasting,éshÿó
frigidness,fáʼtè
hat,cÿɔ̀ʼ
divide,éshʉa
cross,ḿbéŋe
ball up,éfÿág
terminus,cʉ̀me
get across,éféŋe
encephalon,legye
tummy,májÿò
gain,éshʉ́
hook,ésíle
knuckle,kàkẅì
Solomon Bellow,lesɔg
net income,lekÿò
fetich,cÿɔ̀b
pass,legúa
okra,gegàŋ
crisscross,ḿbéŋe
fork,éfege
snoop,manáŋ
jam,lepÿé
commence,ésíʼi
drinking chocolate,kàaká
epididymis,lezìŋ
belly,májÿò
reply,ḿbeŋe
bit,ésele
inhuman,fáʼtè
try out,lèŋte
place,éfʉ́e
k. gun,mafúʼ
reverse,ésele
chevy,éséʼe
fix,lepÿé
gloriole,legúʼ
bbl,káasè
toss out,ésɔɔn
stereotype,ésóon
be funny,ḿbéen
flush it,éfɔ́d
last,legwé
rejoinder,ḿbéŋe
bunk,lekÿò
be transformed,ésele
inconsideration,lepùe
chocolate,kàaká
flake,kʉ̀ŋe
shell,kàpàg
draw,lekÿò
feces,mapúɔ
gloriole,lefáŋ
realise,éshʉ́
get down,kyɛ̀ʼ
consciousness,lÿɔ̀g
disjoined,éfege
depositary,gÿàŋa
assemblage,cùbte
sear,ésẅág
measurer,fʉ̀ʼʉ
hailstone,legẅi
channelise,letÿǒ
grouchy,ḿbéŋe
gumwood,cÿɔ́g
verruca,lezye
scale leaf,kègte
bound,lepàa
Christ's Resurrection,lezím
traction,ésẅɛ́
souvenir,feláŋ
public executioner,fèffò
hunt down,lekÿò
fail,éshwo
deceive,éfʉte
final stage,letwó
stop over,letyě
respectfulness,gùʼte
sp. ironweed,lekáŋ
deliver the goods,éfele
pomposity,lepóm
centre of the house,letẅì
drama,ḿbele
muckle,lelèŋ
lasting,léláa
ordure,mapúɔ
storehouse,cʉ̀me
assembling,cùbte
unclouded,kyɛ̀ʼ
meter,lekwò
spurt,lɔ̀ɔn
barrel,káasè
intersect,ḿbéŋe
shorten,éshʉ́
ice-cream soda,mánáŋ
stem,kyɛ́d
slap-up,maŋáʼ
break,éshwo
observe,gùʼte
fun,ḿbele
sparkle,fèfùʼ
extend,lekÿò
weaver,mbàʼa
swash,éshÿó
casing,kèpàg
light-colored,kyɛ̀ʼ
food without sauce,fɔ̀gɔ
annex,lepab
repository,gÿàŋa
blast,kèpàg
channelize,letÿǒ
ontogenesis,legáʼ
mixing,gwàte
hit,éshʉ́
dullard,éfege
keepsake,feláŋ
instant,gígyé
heavy,lesẅì
plume,maŋáʼ
clean,fɔ́gɔ
mental testing,lèŋte
birth,lezyé
research,lefàʼ
repoint,letÿǒ
ransack,ésyɛb
Theodore Harold White,fɔ́gɔ
Green River,gʉ̀me
felicity,lepòŋ
wager,lepwó
fancy woman,kwàlà
Edward Douglas White Jr.,fɔ́gɔ
bespeak,éfʉ́e
slay,ésyag
distinguish,lyéen
suppress,ésẅɛ́
satisfy,cúʼtè
placenta,lʉ̀ŋe
antecedent,leŋaŋ
collar,ésíle
act busy,éfÿée
sack,lekÿò
impersonation,lèŋte
manumit,éfÿɛ́
mixture,gwàte
dope,lekʉŋ
spoil,éféŋe
tum,májÿò
saying,lekid
pronounce,lekid
get,lekẅé
handbasket,kèkàg
tag end,éshʉa
make,kwɔ́g
glue,cÿɔ́g
garbage,kʉ̀ŋe
chairman,mandá
sight,lekʉŋ
psychometric test,lèŋte
mistreat,éfáte
change by reversal,ésele
pass over,éféŋe
care,cÿɔ̀ʼ
impinge on,ésyag
dilute,éseŋe
sp. insect,mápǐd
smidgin,éshʉa
magic,lekàŋ
float,éfÿág
spit,letyé
numerate,masáŋ
Deutsche Mark,lyéen
nip,ésíle
boat,lánzì
fall apart,éfege
test,éfʉʼʉ
pretentiousness,lepóm
minor,gígyé
wad,lekʉŋ
taste,éfʉʼʉ
neglect,éfɔ́d
peck,lelèŋ
kettle of fish,lepÿé
aureole,legúʼ
lurch,lÿɔgɔ
Day,lyɛ̌ʼ
bowing,kyɛ́d
picture gallery,kábte
mastermind,legye
paramour,mágàb
flank,lepab
come after,éfele
roll up,ḿbéle
Elwyn Brooks White,fɔ́gɔ
frigidness,fÿɔ́g
scraps,kʉ̀ŋe
betoken,éfʉ́e
gabardine,fɔ́gɔ
entwine,éfʉŋe
level,éfʉ́e
routine,masáŋ
bring,ḿbele
aureole,lefáŋ
shock,lepáʼ
break away,lekÿò
caper,ḿbele
offstage,lyagá
grapple,ésẅɛ́
bet on,lepwó
make believe,éshʉ́
low temperature,fáʼtè
full stop,letyě
witness,éshʉ́
relieve oneself,éshʉ́
come across,éshʉ́
mishandle,éfÿág
resplendence,legúʼ
boast,éshÿó
intercept,letyě
navel point,letoŋ
whore,kwàlà
altercate,lekùa
inhuman,fÿɔ́g
aggregation,cùbte
gage,lepwó
raise,ésɔgɔ
pee,éshʉ́
something surprising,lemaŋ
mutual,kùlâŋ
ten,legém
gravy holder,lánzì
frigid,fÿɔ́g
provoke,éséʼe
manipulate,kwɔ́g
equalize,ḿbéŋe
aura,legúʼ
Hibiscus esculentus,gegàŋ
inconvenience,ḿbége
tart,kwàlà
railway car,matûa
hit,éfeŋe
point,éfʉ́e
insure,éshʉ́
flub,éfÿág
fuzz,lenoŋ
pilfer,ésíle
market shelf,lewaŋ
blast,éfÿág
feather,leffo
generate,mameŋ
get together,cúʼtè
terminate,letyě
flesh out,éfÿɛ́
aura,lefáŋ
number,ésele
break,éfege
human activity,legÿò
queer,éféŋe
deposit,gÿàŋa
diddle,ḿbele
corn wine,kwàtà
pridefulness,maŋáʼ
lurch,éfeŋe
intelligence,legye
suave,éshʉŋ
stop consonant,letyě
attain,éshʉ́
start,ésíʼi
Mary Jane,lekʉŋ
item,letÿǒ
cockroach,mbèpà
release,éfwɔʼ
unity,mákyè
whip,ésyag
transverse,éféŋe
fluid,éshʉŋ
try,éfʉʼʉ
gunpoint,letÿǒ
overprotect,mameŋ
bit,legÿò
unravel,lekÿò
clutches,ésẅɛ́
frontier,fʉ̀ŋe
float,mánáŋ
caricature,lèŋte
converge,cúʼtè
mark off,lyéen
racket,legyé
dissever,éshʉa
quit,letyě
rejoin,ḿbéŋe
automobile,matûa
power saw,éshʉ́
receive,lekẅé
certain,atsɔ́
get to,ḿbége
see to it,éshʉ́
mixed bag,gwàte
mess up,ḿbége
chivy,gwáʼa
burst,éshʉa
find,éshʉ́
wangle,kwɔ́g
key,lezíŋ
pawpaw,lÿɔ́b
break,letyě
