en,ngiemboon
gravy boat,lánzì
froth,fèfùʼ
be transformed,ésele
skullduggery,fʉ̀te
traverse,ḿbéŋe
mold,lɔ̀ɔn
constitute,lezíŋ
plump out,éfÿɛ́
serious,lesẅì
spark,kyɛ̀ʼ
channelise,éfʉ́e
chair,mandá
shuffling,éshʉ́
pudding head,éfege
salvage,ésíle
k. calabash used in the past as a plate and tumbler,kàpàg
track,ḿbéŋe
pot,lelèŋ
to rent,jÿɔ́ʼ
cold,fáʼtè
roleplay,ḿbele
try on,éfʉʼʉ
death,letwó
collar,ésíle
staggering,lÿɔgɔ
sculpture,lesẅì
punctuate,lyéen
tripping,kyɛ̀ʼ
sp. weed,lelàb
transfix,ésẅɛ́
low temperature,fÿɔ́g
distance,lesàg
pigeonhole,ésóon
scraping,lekùɔ
quaternion,lekùa
breakup,fàgte
argufy,lekùa
debase,éseŋe
control,éshʉ́
save up,ésíle
lead,lekÿò
cod,ḿbéle
plume,leffo
ramify,éfege
duration,lesàg
make believe,éshʉ́
musical scale,kègte
great deal,lelèŋ
dolt,éfege
designate,letÿǒ
certain,etsɔ̌
twenty-four hours,lyɛ̌ʼ
soak up,ésẅíe
tum,májÿò
dissever,éshʉa
sport,éshÿó
old currency,kwʉ́ŋ
vex,ḿbége
pick,cÿɔ́b
stop consonant,letyě
laugh,ḿbele
rising prices,lepóm
randomness,legyé
cuticle,kàpàg
espy,manáŋ
slew,lekʉŋ
point in time,éfʉ́e
polish off,ésyag
collection,cùbte
frigidness,fÿɔ́g
expiry,legwé
sucking,ésẅíe
fighting,kʉ̀ŋe
legitimate landlord,máŋwɛ
work,ḿbele
commence,ésíʼi
pieces of money,feláŋ
manipulate,kwɔ́g
pull together,ḿbéle
cease,letwó
baseball swing,máleŋ
evacuate,fɔ̀gɔ
manoeuver,éfʉ́e
nobble,ésíle
scrape up,lekùɔ
sign,lyéen
disturbance,legyé
tag,lyéen
smiling,gẅète
chairwoman,mandá
sp. tree,lelùb
brilliant,lepòŋ
aim,éfʉ́e
annex,lepab
transform,ésẅiʼ
stigma,lyéen
converge,cúʼtè
routine,ésele
bellow,lesɔg
minute of arc,gígyé
elicit,éséʼe
distinguish,lyéen
African tulip tree,mafúʼ
stock split,éshʉa
lace,éfʉŋe
blow,mánáŋ
jurisprudence,lepʉ̌
frigidity,fáʼtè
gravel,ḿbége
bow,kyɛ́d
crossbreeding,ḿbéŋe
something surprising,lemaŋ
suppress,ésẅɛ́
walk,legúɔ
value,gùʼte
inhuman,fÿɔ́g
assort,éfege
flow,lekÿò
illume,kyɛ̀ʼ
play,lekÿò
crossing,ḿbéŋe
sight,lekʉŋ
efflorescence,ésɔɔn
stain,lyéen
swim bladder,mánáŋ
potty,lekʉŋ
hatful,lekʉŋ
vulgar,kùlâŋ
mastermind,legye
lid,cÿɔ̀ʼ
impression,ésóon
period,letyě
get over,éféŋe
bet on,lepwó
twenty-four hour period,lyɛ̌ʼ
feed,lekÿò
metacarpophalangeal joint,kàkẅì
handlock,kwɔ̀g
news,legye
speck,ésíle
chief’s godmother,máfùɔ
backstage,lepab
face,legɔʼ
lady's-finger,gegàŋ
quarrel,lekùɔ
song from a heroic dance,kéyàʼ
sober,lesẅì
alight,kyɛ̀ʼ
wash,ésẅag
compass point,letÿǒ
economic aid,kẅétè
about ten,lepúm
figure,éshʉ́
formicary,leffo
pilfer,ésíle
smidgeon,éshʉa
navel,letoŋ
joyfulness,lekág
target,éfʉ́e
call for,ḿbéle
relic,feláŋ
handgrip,lelíb
market shelf,lewaŋ
unmatched,mákyè
boat,lánzì
bound,lepàa
harlot,kwàlà
expression,lekid
sugar,lʉ̀me
go down on,ésẅíe
tat,éfʉŋe
deflexion,gÿáte
spirt,lɔ̀ɔn
bring in,éshʉ́
wing,lepab
case,kàpàg
dispatch,ésyag
size of it,lefáŋ
reach,éseŋe
size,lefáŋ
get,mameŋ
growing,legáʼ
total,masáŋ
percentage point,éfʉ́e
umbilicus,letoŋ
tip,éfʉ́e
angry walk,kwɔ̀ʼ
dismount,kyɛ̀ʼ
beat out,kèpàg
numeral,masáŋ
itch,cÿɔ̀b
discussion,cÿɔ́g
hold,éshʉ́
shell,kàpàg
lay off,letyě
husk,kwɔ̀ʼ
plow,ésele
guile,fʉ̀te
Hibiscus esculentus,gegàŋ
smooch,lelúʼ
channelize,éfʉ́e
tag,éshʉa
pridefulness,maŋáʼ
liquid,éshʉŋ
C,éfÿág
descale,kègte
louse up,éfÿág
support,májÿò
flake,kʉ̀ŋe
go,ésele
pithaya cherry,kînáʼ
abide by,gùʼte
emboss,ésóon
vaunt,éshÿó
grow,ésele
match,ḿbéŋe
trounce,kèpàg
shaggy,fúʼtè
lead on,éfʉte
direct,letÿǒ
repoint,letÿǒ
corporation,lekʉŋ
betray,éfʉte
Deutschmark,lyéen
hoodoo,cÿɔ̀b
essay,lèŋte
difference,kúbte
order,késiŋ
easy,kyɛ̀ʼ
bollocks up,éfÿág
paseo,legúɔ
E. B. White,fɔ́gɔ
walking,legúa
gymnastic horse,lÿóon
peerless,mákyè
bet,lepwó
beginning,leŋaŋ
disconnected,éshʉa
meet,cúʼtè
store,cʉ̀me
sharpen,éfʉ́e
bear,ḿbéen
accumulation,cùbte
chevy,gwáʼa
roll up,ḿbéle
end,lekÿò
trade,ésẅiŋ
reprint,éfege
hightail it,lekÿò
make,mapúɔ
weaver finch,mbàʼa
absolute majority,lelÿò
intelligence operation,legye
generate,mameŋ
extolment,lesǐe
thwart,ḿbéŋe
run away,lekÿò
thunder,lefàŋ
unmatchable,mákyè
head,letÿǒ
prank,ḿbele
bumble,éfÿág
emancipate,éfÿɛ́
handmaid,cÿɔ́ʼ
get off,kyɛ̀ʼ
genuflect,lekùa
name,éshʉ́
gun barrel,káasè
chigoe flea,kúkwò
skin,ésẅiŋ
brand,éshʉ́
entwine,éfʉŋe
endeavor,éfʉʼʉ
splashiness,lepóm
crossbreed,ḿbéŋe
find,lekẅé
roaring,lefàŋ
lady of pleasure,kwàlà
car,matûa
examine,lèŋte
peak,ésɔɔn
hair,lenoŋ
routine,masáŋ
telephone number,masáŋ
scale,kàpàg
diddle,ḿbele
rag,ḿbége
papaw,lÿɔ́b
discover,éshʉ́
identification number,masáŋ
revenue stamp,ésóon
bend,ésele
field goal,kánzà
weaver,mbàʼa
grade,lyéen
toy,ḿbele
respect,gùʼte
sleuth,manáŋ
break up,éfege
stoppage,letyě
gondola,matûa
dogged,léláa
asthma attack,gʉ̀ŋe
brag,éshÿó
ground beans,kàpìd
feather,leffo
come back,ḿbéŋe
urinate,éshʉ́
byword,éshʉ́
maw,lepÿé
prevail,lekẅé
papaia,lÿɔ́b
mess up,éfÿág
wad,lelèŋ
spate,lelèŋ
garden cart,kélêg
with child,maŋáʼ
mutual,kùlâŋ
celebrate,ésẅɛʼ
white Anglo-Saxon Protestant,kùkwò
lodge,gwɔ́g
hold,ésẅɛ́
eunuch,éshʉ́
scotch,ḿbéŋe
wind,lezẅé
seek,lefàʼ
beard,lelÿò
bull's eye,lyéen
froth,fùfùʼ
envenom,cÿɔ̀b
setback,éfÿág
k. plant disease,lepyè
assortment,gwàte
okra plant,gegàŋ
micturate,éshʉ́
rental,jÿɔ́ʼ
trip up,éfeŋe
knuckle joint,kàkẅì
neuter,éshʉ́
snag,éshʉa
net income,lekÿò
suck up,ésẅíe
scant,kyɛ̀ʼ
clutches,ésẅɛ́
marker,lyéen
automobile,matûa
bomb,éshwo
arouse,éséʼe
castrate,éshʉ́
assay,éfʉʼʉ
accede,kyɛ́d
botch,éfÿág
United States President,mandá
heading,kábte
save,ésíle
stifle,ésẅɛ́
stump,ésóon
endure,lekÿò
spot,éfʉ́e
hassle,gwáʼa
hold open,ésíle
mountain,lelèŋ
submit,kyɛ́d
nativity,lezyé
cabaret,késiŋ
degree,éfʉ́e
give-and-take,cÿɔ́g
quaternity,lekùa
detail,letÿǒ
last,lekÿò
span,éféŋe
buffer,lepáʼ
weaverbird,mbàʼa
sp. insect,lecʉ̌
compendium,cùbte
caper,ḿbele
fender,lepab
pain,ḿbége
vaunt,éfÿág
squander,éfÿág
mass,lelèŋ
coming together,cúʼtè
emergency,ésíle
iv,lekùa
careen,lÿɔgɔ
dissonance,legyé
see to it,éshʉ́
succeed,éfele
bludgeon,késiŋ
epididymis,lezìŋ
obeisance,kyɛ́d
cakehole,lepÿé
juiceless,ḿbeen
bomb,éfɔ́d
sediment,gÿàŋa
soupcon,ésíle
sp. ironweed,lekáŋ
coney,làpêŋ
heritage,jÿɔ́ʼ
hare,làpêŋ
moth-eaten,fáʼtè
okra,gegàŋ
divided up,gàbte
stochasticity,legyé
settle down,leŋaŋ
fix,gÿàŋa
tick off,lyéen
ashen,fɔ́gɔ
sewer,cÿòon
detachment,fàgte
pit,lepÿé
brook,májÿò
long reach,jwòŋo
cheek,legɔʼ
yours and ours,jʉ́gè
miscellany,gwàte
humble,gígyé
prow,kyɛ́d
end,legwé
face fungus,lelÿò
bloom,ésɔɔn
locoweed,lekʉŋ
strain,éfʉʼʉ
good turn,ésele
change by reversal,ésele
take in,ésẅíe
Hosanna,Gugẅî
scrap,lekùɔ
bond,kwɛ̀ɛ
eggshell,kèpàg
ravel,kwɔ́ʼ
plump,éfÿɛ́
reverence,cÿɔ̀ʼ
routine,legÿò
crisscross,lyéen
dread,cÿɔ̀ʼ
deal,lekʉŋ
relieve,ésíle
quarry,lepÿé
cast aside,ésɔɔn
hollering,lesɔg
rent,éshʉa
affiliation,kwɛ̀ɛ
hitting,ésyag
abuse,éfáte
lot,lelèŋ
bilk,ḿbéŋe
dispute,kʉ̀ŋe
vanquish,kàpàg
nightclub,késiŋ
short rod,letÿǒ
pomposity,lepóm
low-cal,kyɛ̀ʼ
sparrow,cúkwɛ
nominate,lezíŋ
spy,manáŋ
conform to,cúʼtè
tummy,lekʉŋ
bell ringer,lyéen
divagation,gÿáte
rack up,ésyag
juju,cÿɔ̀b
trip,éfeŋe
executioner,fèffò
fail,éfɔ́d
brag,éfÿág
carefully oil,ésibe
potbelly,lekʉŋ
enceinte,maŋáʼ
wage,ḿbéen
abdomen,májÿò
tooth root,leŋaŋ
fat,éfÿɛ́
stakes,lepwó
illumine,kyɛ̀ʼ
bid,ḿbele
devise,lɔ̀ɔn
grow fat,éfÿɛ́
growth,legáʼ
spongy bone,kíkyé
draw,ésẅíe
Edward Douglas White Jr.,fɔ́gɔ
articulatio humeri,legʉ́
check,éshʉ́
nett,lekÿò
picture gallery,kábte
ante up,ḿbéen
omphalos,letoŋ
fright,cÿɔ̀ʼ
smooth,éshʉŋ
tiller,mapúɔ
manage,lelíb
travelling bag,ésẅɛ́
fourth dimension,lekwò
incur,lekẅé
surmount,kègte
salary,ḿbéen
pregnant woman who makes her unborn child disappear by spiritual means,jÿɔ̀ʼ
key,lezíŋ
difference,fègte
stamp,ésóon
sanctify,ésẅág
bushy,fúʼtè
servant boy,kwɔ́g
punt,lepwó
unrivaled,mákyè
experience,éshʉ́
nuzzle,lezẅé
hourglass drum,làmbì
iota,éshʉa
walk of life,legúa
sunniness,kàʼte
nozzle,lezẅé
aura,lefáŋ
attach,kwɛ̀ɛ
wing,lyagá
inconvenience oneself,ḿbége
scramble,ésẅiŋ
equal,ḿbéŋe
scratching,lekùa
toss,lefàŋ
get together,cúʼtè
birth,lezyé
Clarence Day,lyɛ̌ʼ
discriminate,éfege
campaign,lekÿò
pass,lekÿò
plebeian,kùlâŋ
swordplay,ḿbele
shine,lesìe
pride,fómtè
mite,ésíle
alter,éshʉ́
trough,cÿòon
grouchy,ḿbéŋe
bear,májÿò
moment,gígyé
sour,ésele
address,lelíb
thoughtlessness,lepùe
discontinue,letyě
Gospel According to Mark,lyéen
cognizance,lÿɔ̀g
care,kẅétè
frigidity,fÿɔ́g
deliver,ésíle
flunk,éshwo
soup tureen,kúmbù
aloe vera,lelaŋ
Inner Light,kyɛ̀ʼ
queer,ḿbéŋe
visual modality,lelèŋ
gladden,lekág
payer,mbèen
deal,ésẅiŋ
Solomon Bellow,lesɔg
chamaeleon,kénáŋ
defoliated,ésyag
ordered series,kègte
lightly,kyɛ̀ʼ
last,legwé
attain,ésyag
fight,kʉ̀ŋe
perforate,éshʉʼ
netkeeper,lekÿò
lilt,máleŋ
tomorrow future,ge lu
praise,lesǐe
ending,letwó
unripe,gʉ̀me
scrape,lekùa
ane,mákyè
rive,éshʉa
x,legém
go wrong,éshwo
minuscule,gígyé
elevator car,matûa
verruca,lezye
imbibe,ésẅíe
effervesce,fèfùʼ
paseo,legúa
assembling,cùbte
mammal’s breast,lepʉ́
stone pit,lepÿé
verb,gɔ̀ɔn
bad-tempered,éféŋe
food shortage,gwáŋa
caricature,lèŋte
obtain,lekẅé
natural law,lepʉ̌
traction,ésẅɛ́
terminal,letwó
source,leŋaŋ
bank,gÿàŋa
stem,kwɔ̀ʼ
stay,letyě
poke,lezẅé
Mary Jane,lekʉŋ
bring forth,mameŋ
husk,kàpàg
Menachem Begin,ésíʼi
etymon,leŋaŋ
riposte,ḿbéŋe
genuflect,lekùɔ
goal,letwó
nurse,ésẅíe
clutch,ésẅɛ́
egg,lepum
net profit,lekÿò
operate,lekÿò
rout,leŋaŋ
snoop,manáŋ
suck in,ésẅíe
incandescence,lesìe
reaching,éseŋe
scale,kègte
royal house,lefùɔ
play,ésele
scat,lekÿò
joyousness,lekág
be adrift,mánáŋ
legal separation,fàgte
go wrong,éfɔ́d
pelt,ésẅiŋ
trash,lekùɔ
gambol,ḿbele
Light,kyɛ̀ʼ
run,lekÿò
wash lightly,ésẅag
observe,gùʼte
loop,éfʉŋe
turn,ḿbele
stigmatize,lyéen
pointedness,letÿǒ
extension,lepab
refer,lezíŋ
brand,lyéen
ten-spot,legém
air bladder,mánáŋ
nose,lezẅé
junk,lekùa
William Green,gʉ̀me
call on,ésele
stale,fáʼtè
test,éfʉʼʉ
spotted hyena,làkùb
termite mound,gÿàŋa
meshing,lekÿò
scald,ésyag
resplendence,legúʼ
igniter,kyɛ̀ʼ
block up,letyě
tolerate,májÿò
examination,lèŋte
take the air,legúa
felicitation,lesǐe
look for,lefàʼ
visible light,kyɛ̀ʼ
repay,ḿbéŋe
fork,éfege
difference of opinion,fègte
flip,lepwó
cold-blooded,fáʼtè
muckle,lekʉŋ
mother,mameŋ
excogitate,lɔ̀ɔn
steer,éfʉ́e
come through,éfele
pronounce,lekid
have,lezyé
promiscuous,kyɛ̀ʼ
finish,lekÿò
interlace,éfʉŋe
breaker point,letÿǒ
meet,éshʉ́
snarf,ésíle
cover,éféŋe
cuticle,kèpàg
keep,ésíle
cheek,leság
knowingness,lÿɔ̀g
take up,ésẅíe
tidy sum,lekʉŋ
get a line,éshʉ́
tweed,fɔ́gɔ
write,ésíle
set upright,ésɔgɔ
barrel,káasè
hunt,lefàʼ
skag,lefàŋ
act busy,éfÿée
flirt,ḿbele
go bad,éshwo
saying,lekid
sorcerous,lekàŋ
grip,ésẅɛ́
take on,cúʼtè
honour,gùʼte
sapience,legye
servant,cÿɔ́ʼ
placid,éshʉŋ
photo’s development,lepóm
stupe,éfege
sear,ésẅág
rubber for cleaning,kẅèen
k. gun,mafúʼ
scorch,ésẅág
fender,lyagá
tend,lekÿò
brainiac,legye
hold on,letyě
quatern,lekùa
chicanery,fʉ̀te
German mark,lyéen
lookup,lefàʼ
development,legáʼ
golf club,késiŋ
point,letÿǒ
cabbage,ésíle
bodge,éfÿág
lay down,éshʉ́
make,ésyag
drinking chocolate,kàaká
spillage,éfwɔʼ
felicity,lepòŋ
St. Mark,lyéen
so much,éséen
handbasket,kánzà
lead astray,éfʉte
jot,ésíle
manumit,éfÿɛ́
compile,ḿbéle
lowly,gígyé
divide,éfege
web,lekÿò
sizing,legúʼ
kola nut,lepfo
depository,gÿàŋa
hazard,lepwó
gleaming,lesìe
penetrate,éshʉʼ
magic,lekàŋ
blow,ésẅíe
society,késiŋ
commons,gʉ̀me
nose drops,lefàŋ
fly,lyagá
enounce,lekid
go bad,éfɔ́d
crate,kèkàg
smidgen,éshʉa
father,mameŋ
kick up,éséʼe
kindle,éséʼe
heavy,maŋáʼ
get at,ḿbége
get over,ḿbéŋe
pull in,ḿbéle
mark,lyéen
boundary,lepàa
ransack,ésyɛb
melon vine,kalém
peck,lekʉŋ
foregather,cúʼtè
liberate,éfÿɛ́
ape,fʉ̀ʼʉ
fake,kwɔ́g
transfigure,ésẅiʼ
punctured,éshʉʼ
pilus,lenoŋ
encounter,cúʼtè
transmogrify,ésẅiʼ
scratch,lekùa
quite a little,lelèŋ
sparkle,fèfùʼ
turn of events,ésele
chevvy,éséʼe
bear,lezyé
split,éfege
reverse,ésele
fuss,mameŋ
pestilence,gwáʼa
delude,éfʉte
mint,lekʉŋ
fluid,éshʉŋ
laze around,ḿbeen
sunshine,kàʼte
melon,kalém
ascendent,leŋaŋ
cask,káasè
breastfeed,ésẅíe
take to the woods,lekÿò
four,lekùa
remove the husk,ésyag
occlusion,letyě
make up,ḿbéen
unravel,lekÿò
bespeak,éfʉ́e
return,ḿbéŋe
track,éféŋe
cross,éféŋe
mop up,ésyag
ostentatiousness,lepóm
Indian file,gwɔ́g
faux,lèŋte
impinge on,ésyag
chivvy,gwáʼa
trouble oneself,ḿbége
bollix up,éfÿág
hot chocolate,kàaká
food without oil added,fɔ̀gɔ
case,kèpàg
ordure,mapúɔ
hollo,lesɔg
passel,lelèŋ
try,éfʉʼʉ
faint,kyɛ̀ʼ
luff,letÿǒ
fudge,kwɔ́g
Carica papaya,lÿɔ́b
necktie,kwɛ̀ɛ
destination,lekÿò
proficiency,levfò
shell,kèpàg
i,mákyè
common,gʉ̀me
ladder,kwɔ́ʼ
pay up,ḿbéen
scrape,lyéen
burst,éshʉa
skulduggery,fʉ̀te
halt,letyě
poisonous substance,cÿɔ̀b
get,lekẅé
pour forth,éfwɔʼ
chest,gáŋte
aureole,legúʼ
bollock,lepum
bankrupt,kùkwò
moth-eaten,fÿɔ́g
split up,éshʉa
compensate,ḿbéen
reply,ḿbeŋe
sealed,etsɔ́
magnificent,lepòŋ
fecal matter,mapúɔ
judge,éfʉʼʉ
grass,lekʉŋ
shed,éfwɔʼ
ascendant,leŋaŋ
clean,kyɛ̀ʼ
acquaintance,gíyɛʼ
persistent,léláa
sound out,lekid
place,letÿǒ
sporting lady,kwàlà
gambling,ḿbele
fall apart,éfege
gens,lezíŋ
mug,lyéen
visible radiation,kyɛ̀ʼ
cotton,kotôŋ
ply,lekÿò
fatten,éfÿɛ́
respond,ḿbeŋe
disoblige,ḿbége
project,éshʉ́
skin,lekùa
enlace,éfʉŋe
appointment,lyɛ̌ʼ
boss,ésóon
fit,cúʼtè
be free of ignorance,éfele
hair style,cÿɔ̀ʼ
check,lyéen
extend,éseŋe
veranda,kábte
operative,lekÿò
visit,éshʉ́
tear up,éshʉa
scratching,lekùɔ
purloin,ésíle
tart,kwàlà
veneration,cÿɔ̀ʼ
dissever,éfege
distributor point,éfʉ́e
white-hot,fɔ́gɔ
expectant,maŋáʼ
settle,leŋaŋ
spinning top,mánáŋ
economise,ésíle
gravy holder,lánzì
list,masáŋ
take a leak,éshʉ́
manner of walking,legúa
special K,gʉ̀me
crimp,ésíle
blow,éshÿó
radiance,lesìe
Kuki,lʉʼté
impersonator,fʉ̀ʼʉ
hedge sparrow,cúkwɛ
sure,etsɔ̌
linear,lekÿò
snow,éfÿág
conflict,kúbte
clock,lekwò
potty,mapúɔ
infinitesimal,gígyé
scale,kèpàg
railroad car,matûa
remunerator,mbèen
shit,mapúɔ
distinguish,lezíŋ
number,ésele
perch,kyɛ̀ʼ
effervesce,fùfùʼ
far past,lɔ̌ɔn
articulate,lekid
distribute,lÿɔgɔ
carry,lekÿò
furcate,éfege
bumble,éfeŋe
cocoa,kàaká
resurrection,lezím
coxcomb,ésyɛb
frontier,fʉ̀ŋe
period,éfʉ́e
stool,mapúɔ
legal age,lelÿò
fling,ésɔɔn
machine,matûa
scrape,lekùɔ
lily-white,fɔ́gɔ
field goal,kèkàg
make unnecessary,ésíle
rubbish,kʉ̀ŋe
scrap,kʉ̀ŋe
pass,legúa
swing,máleŋ
win,éfele
trial,lèŋte
rick,ésele
concoction,gwàte
comb,ésyɛb
pierced,éshʉʼ
prostitute,kwàlà
IV,lekùa
do by,lelíb
load,éseŋe
grave,lesyè
bunk,lekÿò
chivy,gwáʼa
Christ Within,kyɛ̀ʼ
anthill,leffo
falsify,kwɔ́g
baseball club,késiŋ
cross off,lyéen
note,lyéen
float,éfÿág
pile,lelèŋ
junk,kʉ̀ŋe
fuck up,éfÿág
lucre,lekÿò
play,legÿò
market corner,lewaŋ
night club,késiŋ
particular date,lyɛ̌ʼ
hassle,ḿbége
public executioner,foffò
gage,lekʉŋ
smile,gẅète
minute,gígyé
print,lyéen
root rot,lepyè
verruca,lezse
chairperson,mandá
mentum,lʉʼté
crisscross,ḿbéŋe
President,mandá
view,éshʉ́
respectfulness,gùʼte
WASP,kùkwò
supporter,gíyɛʼ
poor person,fÿɔ̀g
boom,lefàŋ
swing over,máleŋ
defoliate,ésyag
locution,lekid
situate,gÿàŋa
rinsing,ésẅag
span,ḿbéŋe
hold,lelíb
scurf,kègte
add up,masáŋ
k. cloth sack,leshù
romp,ḿbele
betray,ésẅiŋ
engrave,lesẅì
course,lekÿò
gas,éshÿó
cough,kẅàga
abide,májÿò
beset,gwáʼa
Quaker,gíyɛʼ
thaumaturgy,lekàŋ
cut across,éféŋe
discard,ésɔɔn
scratch up,lekùa
sealed,atsɔ̌
level,éfʉ́e
signal,letÿǒ
start,ésíʼi
diaphragm,letyě
spittle,letyé
flog,ésyag
superbia,maŋáʼ
sawhorse,lÿóon
point,letyě
egotist,kíkim
counter,ḿbéŋe
decorate,legyé
mixed bag,gwàte
gutter,cÿòon
distinguish,éfege
cook,kwɔ́g
loose,kyɛ̀ʼ
burn out,éfÿág
interbreeding,éféŋe
President of the United States,mandá
hold back,letyě
goalie,lekÿò
drift,kábte
hanky panky,fʉ̀te
twine,éfʉŋe
bring through,ésíle
make it come out of the mouth,éfége
manacle,kwɔ̀g
classify,éfege
goaltender,lekÿò
nascency,lezyé
wasteweir,éfwɔʼ
peak,letÿǒ
run across,éshʉ́
Patrick Victor Martindale White,fɔ́gɔ
pick up,éshʉ́
4,lekùa
cyberspace,lekÿò
decimal point,éfʉ́e
remuneration,ḿbéen
whit,éshʉa
ensure,éshʉ́
fly the coop,lekÿò
blow,éfÿág
move,lekÿò
dangerous,lesẅì
absorb,ésẅíe
playact,ḿbele
usual,kùlâŋ
scale of measurement,kègte
departure,kúbte
unfold,éseŋe
burn,lesìe
evoke,éséʼe
testicle,lepum
stretchiness,éseŋe
meet,ḿbele
make up,éshʉ́
notice,lyéen
vanquish,kèpàg
kowtow,lekùa
go,éfɔ́d
guide,éfʉ́e
conclusion,letwó
crabbed,éféŋe
psychometric test,lèŋte
short,kyɛ̀ʼ
allege,lekid
shoot a line,éshÿó
second,gígyé
number,masáŋ
striking,ésyag
White person,fɔ́gɔ
deep water,leteŋ
resplendence,lefáŋ
stop,letyě
playing period,ḿbele
fumble,éfÿág
stale,fÿɔ́g
witching,lekàŋ
cope with,cúʼtè
engagement,lyɛ̌ʼ
exigency,ésíle
modest,gígyé
lam,lekÿò
head,legye
handbasket,kánzì
sparkle,fùfùʼ
hoop,kánzì
infestation,gwáʼa
ovalbumin,fɔ́gɔ
shuck,kwɔ̀ʼ
mess,lelèŋ
single out,éfege
mental testing,lèŋte
kettle of fish,lepÿé
magic trick,lekàŋ
cold-blooded,fÿɔ́g
flank,lepab
flounder,lÿɔgɔ
power saw,éshʉ́
mistreat,éfáte
regard,gùʼte
stupefying,lÿɔgɔ
handle,lelíb
greenish,gʉ̀me
gabardine,fɔ́gɔ
sealed,atsɔ́
piddle,éshʉ́
stunned,éfege
be given,lekÿò
maneuver,letÿǒ
tie-in,kwɛ̀ɛ
demasculinise,éshʉ́
escape,lekÿò
turn over,ésele
dearth,gwáŋa
albumen,fɔ́gɔ
collision,ésyag
group meeting,cúʼtè
fear,cÿɔ̀ʼ
stretch,éseŋe
carpenter bee,káfom
boast,éshÿó
wisdom,legye
intelligence agency,legye
Chin,lʉʼté
standoff,kwɛ̀ɛ
void,fɔ̀gɔ
mess,lepÿé
gargle,ésẅag
happiness,lepòŋ
give birth,lezyé
put up,ésɔgɔ
brass,legɔʼ
Chameleon,kénáŋ
quiet,éshʉŋ
cleave,éshʉa
scabies,kùbte
consciousness,lÿɔ̀g
solicitation,cùbte
super C,gʉ̀me
sizing,lefáŋ
day,lyɛ̌ʼ
fluff,éfÿág
sort,éfege
replication,ḿbéŋe
fall,éfwɔʼ
square,leffo
k. secret society,kùkwò
look,lefàʼ
X,legém
hitch,letyě
deep water,letʉŋ
grate,lekùɔ
Elwyn Brooks White,fɔ́gɔ
kudos,lesǐe
adventure,lepwó
shorten,éshʉ́
green goddess,lekʉŋ
sight,lelèŋ
conflict,fègte
gravid,maŋáʼ
noise,legyé
time,lekwò
hatful,lelèŋ
prepare,éshʉ́
tending,kẅétè
measurer,fʉ̀ʼʉ
honey oil,gʉ̀me
altercate,lekùɔ
carapace,kàpàg
bring up,lezíŋ
large,maŋáʼ
quiz,lèŋte
molest,gwáʼa
slap-up,maŋáʼ
interbreed,éféŋe
break,letyě
enactment,legÿò
wad,lekʉŋ
witness,éshʉ́
to burn,éshÿó
catch,éshʉ́
K,gʉ̀me
maturation,legáʼ
trounce,ésyag
deposition,gÿàŋa
dejection,mapúɔ
tie-up,kwɛ̀ɛ
bad-tempered,ḿbéŋe
remainder,letwó
wizard,lekàŋ
harass,gwáʼa
sport,ḿbele
legato,éshʉŋ
pass over,éféŋe
encounter,éshʉ́
gleam,lesìe
spit,letyé
husk,kèpàg
essay,éfʉʼʉ
linkup,kwɛ̀ɛ
get wind,éshʉ́
equate,ḿbéŋe
yowl,lesɔg
provoke,gwáʼa
function,lekÿò
oppress,ésẅɛ́
item,letÿǒ
take,éshʉ́
target,lepÿé
waste,éfÿág
ten,legém
clock time,lekwò
transverse,éféŋe
show,letÿǒ
dodge each other,ḿbeen
hold,lekẅé
number,legÿò
compass point,éfʉ́e
gaming,ḿbele
unyielding,léláa
majority,lelÿò
cotton wool,kotôŋ
gum tree,cÿɔ́g
recreate,ḿbele
k. condiment,málem
pineapple,lelaŋ
shoot a line,éfÿág
see,éshʉ́
stereotype,ésóon
aureole,lefáŋ
hook,ésíle
intelligence activity,legye
clear,lekÿò
mountain,lekʉŋ
developing,legáʼ
preserve,ésíle
dermatitis,letÿǒ
word,legye
accompaniment,kẅìʼi
weighty,lesẅì
crateful,kèkàg
unintelligent,éfege
walking,legúɔ
big,maŋáʼ
pin on,ésẅɛb
misrepresent,kwɔ́g
pickaxe,cÿɔ́b
crap,mapúɔ
raise,éséʼe
set up,ésɔgɔ
tag end,éshʉa
marry,kwɛ̀ɛ
dally,ḿbele
certain,atsɔ̌
light-green,gʉ̀me
attain,éshʉ́
hit,éshʉ́
score,éshʉ́
majuscule,maŋáʼ
railcar,matûa
pass water,éshʉ́
blockade,letyě
break open,éshʉa
lawn cart,kélêg
doxy,mágàb
blossom,ésɔɔn
kibosh,letyě
label,lyéen
dusty,fáʼtè
orient,letÿǒ
copycat,fʉ̀ʼʉ
gather,cúʼtè
direct,éfʉ́e
banana plant flower,málúʼ
repoint,éfʉ́e
running game,lekÿò
inconsideration,lepùe
stagger,lÿɔgɔ
pile up,ḿbéle
lite,kyɛ̀ʼ
miscarry,éshwo
prohibitionist,ḿbeen
cover,ḿbéŋe
retainer,cÿɔ́ʼ
basket,kánzà
grapple,ésẅɛ́
boast,éfÿág
shove off,éfÿág
separate,éfege
roach,mbèpà
Death,legwé
mixing,gwàte
